id,neighbourhood_cleansed,room_type,price_clean,accommodates,bedrooms,beds,availability_365,number_of_reviews,review_scores_rating,latitude,longitude,instant_bookable,host_is_superhost,estimated_revenue_l365d
2929077,East Village,Entire home/apt,149.0,3,2.0,3.0,352,24,4.92,32.71014,-117.15819,t,t,26820.0
2934995,Mission Bay,Entire home/apt,784.0,8,3.0,3.0,99,44,4.86,32.77305,-117.2504,t,t,47040.0
2934998,Clairemont Mesa,Entire home/apt,170.0,4,2.0,2.0,37,42,4.64,32.82321,-117.17928,f,t,0.0
2956102,Ocean Beach,Private room,172.0,2,1.0,1.0,364,18,5.0,32.75211,-117.24799,f,f,5160.0
2956374,North Hills,Entire home/apt,159.0,4,2.0,2.0,265,28,5.0,32.74969,-117.12928,f,f,10176.0
2959224,Mira Mesa,Private room,50.0,1,1.0,1.0,351,271,4.8,32.93119,-117.13926,f,f,6200.0
2989832,Mira Mesa,Private room,50.0,1,1.0,1.0,273,241,4.84,32.93272,-117.14097,f,f,6200.0
2996178,Midtown,Entire home/apt,253.0,6,2.0,3.0,310,207,4.8,32.73365,-117.1722,t,t,33396.0
3006192,Mission Bay,Entire home/apt,309.0,6,2.0,3.0,45,27,4.81,32.7773,-117.2526,t,f,3708.0
3039560,North Hills,Entire home/apt,130.0,4,2.0,2.0,314,59,4.64,32.75012,-117.13219,f,t,31200.0
3049232,La Jolla,Entire home/apt,1392.0,8,4.0,4.0,365,0,,32.81923,-117.27313,f,f,0.0
3053045,La Jolla,Entire home/apt,413.0,4,2.0,3.0,185,21,4.86,32.83409881591797,-117.27647399902344,f,f,6608.0
3080062,North Hills,Entire home/apt,97.0,2,1.0,1.0,40,554,4.92,32.74348,-117.13309,f,t,24735.0
3092314,Pacific Beach,Entire home/apt,226.0,6,2.0,2.0,330,63,4.79,32.8083,-117.25785,f,t,2260.0
3093987,Grant Hill,Entire home/apt,192.0,6,2.0,3.0,342,224,4.83,32.71022,-117.14506,t,t,21888.0
3096156,West University Heights,Entire home/apt,142.0,6,2.0,3.0,336,373,4.89,32.75466,-117.14939,t,t,23004.0
3096262,West University Heights,Entire home/apt,114.0,4,1.0,3.0,344,453,4.89,32.75525,-117.15076,t,t,21888.0
3096277,West University Heights,Entire home/apt,96.0,4,0.0,2.0,342,361,4.82,32.7552,-117.15151,t,t,11520.0
3133590,Mission Bay,Entire home/apt,153.0,4,2.0,3.0,334,361,4.85,32.78291,-117.25227,f,t,39015.0
3138510,Mira Mesa,Private room,60.0,1,1.0,1.0,356,134,4.81,32.93064,-117.13951,f,f,0.0
3143981,Valencia Park,Entire home/apt,103.0,4,1.0,3.0,2,166,4.96,32.7081103,-117.0706049,f,t,26265.0
3153596,Rancho Penasquitos,Private room,59.0,2,1.0,1.0,283,233,4.95,32.94812,-117.13955,f,f,14868.0
3175848,Mission Bay,Entire home/apt,648.0,8,3.0,4.0,305,43,4.84,32.7882,-117.25431,f,t,15552.0
3177154,North Hills,Entire home/apt,105.0,3,1.0,1.0,232,198,4.68,32.75061,-117.13342,f,f,13020.0
3198657,Pacific Beach,Entire home/apt,179.0,2,1.0,1.0,357,176,4.88,32.79456,-117.24281,f,t,26850.0
3220156,Mira Mesa,Private room,50.0,1,1.0,1.0,283,189,4.84,32.93077,-117.13941,f,f,0.0
3231295,Pacific Beach,Entire home/apt,300.0,2,1.0,1.0,365,128,4.92,32.79585,-117.25596,f,t,0.0
3241905,Grant Hill,Entire home/apt,110.0,2,1.0,2.0,143,154,4.81,32.71249,-117.14254,f,t,0.0
3251105,Mission Bay,Entire home/apt,220.0,4,1.0,2.0,300,40,4.65,32.77359,-117.25267,f,t,3960.0
3251171,Mission Bay,Entire home/apt,500.0,6,2.0,4.0,113,1,5.0,32.77348,-117.25199,f,t,0.0
3251193,Mission Bay,Entire home/apt,460.0,8,3.0,5.0,264,2,5.0,32.77247,-117.25164,f,t,0.0
3339913,Bay Park,Entire home/apt,101.0,2,1.0,1.0,259,111,4.89,32.78031,-117.20508,t,f,2424.0
3364074,Midtown,Entire home/apt,194.0,3,1.0,1.0,314,250,4.93,32.74498,-117.15328,t,t,30264.0
3386693,Ocean Beach,Entire home/apt,108.0,4,1.0,1.0,79,433,4.9,32.73864,-117.24686,f,t,27216.0
3404401,Loma Portal,Entire home/apt,264.0,4,2.0,2.0,93,452,4.88,32.74646,-117.24525,f,t,42768.0
3413201,Balboa Park,Private room,69.0,1,1.0,1.0,359,29,4.97,32.71373,-117.14497,f,t,16560.0
3433681,East Village,Entire home/apt,90.0,2,1.0,1.0,215,335,4.95,32.72394,-117.15519,f,t,22950.0
3458257,North Hills,Entire home/apt,136.0,3,1.0,1.0,227,242,4.9,32.74444,-117.14608,f,t,31552.0
3475437,Midtown,Private room,86.0,2,1.0,1.0,229,456,4.94,32.74745,-117.15855,f,t,20124.0
3489714,North Hills,Entire home/apt,91.0,2,1.0,1.0,26,1038,4.87,32.76476,-117.13555,f,t,23205.0
3511316,Midtown,Entire home/apt,720.0,8,4.0,4.0,252,116,4.91,32.73902893066406,-117.16246032714844,f,,12960.0
3522000,Midtown,Entire home/apt,300.0,4,2.0,2.0,264,80,4.9,32.73903,-117.16246,f,,10800.0
3522006,Midtown,Entire home/apt,232.0,4,2.0,2.0,256,144,4.96,32.73902893066406,-117.16246032714844,f,,29232.0
3543408,Mission Bay,Entire home/apt,130.0,6,2.0,4.0,150,220,4.47,32.78078,-117.25209,f,f,8060.0
3551265,North Hills,Entire home/apt,240.0,6,3.0,3.0,249,183,4.88,32.73703,-117.11812,f,t,25920.0
3563654,Linda Vista,Entire home/apt,185.0,6,2.0,3.0,328,244,4.91,32.77479,-117.16718,f,,32190.0
3567771,Mission Bay,Entire home/apt,800.0,11,4.0,6.0,257,0,,32.7854,-117.25246,f,t,0.0
3569322,Midtown,Entire home/apt,443.0,6,3.0,3.0,290,224,4.9,32.73551,-117.17244,t,t,63792.0
3591240,North Hills,Entire home/apt,124.0,2,1.0,1.0,212,505,4.92,32.73905,-117.12545,f,t,31620.0
3593229,North Hills,Entire home/apt,102.0,2,0.0,1.0,67,518,4.93,32.74311,-117.12855,f,t,26010.0
3617672,Clairemont Mesa,Private room,118.0,2,1.0,1.0,89,88,4.86,32.80619,-117.16326,f,t,0.0
3646609,Grant Hill,Entire home/apt,164.0,4,2.0,2.0,328,192,4.81,32.71094,-117.14412,f,t,5904.0
3662860,Little Italy,Entire home/apt,170.0,4,2.0,2.0,44,18,4.83,32.72113,-117.16661,t,f,21080.0
3667705,Pacific Beach,Entire home/apt,263.0,4,2.0,2.0,330,253,4.9,32.8015,-117.23181,f,t,48918.0
3710891,Memorial,Entire home/apt,189.0,9,3.0,6.0,218,442,4.56,32.70177,-117.1368,f,f,39690.0
3720519,La Jolla,Entire home/apt,1948.0,10,6.0,7.0,345,55,4.96,32.82593,-117.25332,f,t,46752.0
3732214,Clairemont Mesa,Private room,85.0,2,5.0,3.0,365,22,4.36,32.82707,-117.18279,f,f,1020.0
3738133,Clairemont Mesa,Private room,62.0,2,1.0,2.0,89,4,4.75,32.82237,-117.18791,f,f,0.0
3791273,University City,Entire home/apt,187.0,4,1.0,2.0,24,452,4.92,32.85410690307617,-117.19437408447266,t,t,34782.0
3835201,Mission Bay,Entire home/apt,425.0,6,2.0,4.0,195,26,4.85,32.78307,-117.25172,t,f,2550.0
3890004,West University Heights,Entire home/apt,278.0,10,3.0,5.0,323,27,4.81,32.75633,-117.14977,f,t,3336.0
3904150,East Village,Entire home/apt,497.0,4,1.0,2.0,365,1,5.0,32.71839,-117.15325,f,f,0.0
3908991,North Hills,Entire home/apt,105.0,4,1.0,2.0,62,188,4.86,32.74428,-117.14548,f,t,17640.0
3922420,Grant Hill,Entire home/apt,184.0,8,3.0,5.0,122,250,4.73,32.70674,-117.13868,t,f,11040.0
3952335,West University Heights,Private room,105.0,2,1.0,1.0,330,809,4.96,32.75768,-117.153,f,t,26775.0
3977368,La Jolla,Entire home/apt,450.0,6,2.0,4.0,339,145,4.94,32.85402042558614,-117.25696659088136,f,t,64800.0
3994720,Midtown,Entire home/apt,268.0,4,0.0,2.0,365,2,5.0,32.73952,-117.15954,f,f,0.0
4017146,Ocean Beach,Entire home/apt,225.0,5,2.0,4.0,209,241,4.97,32.74751894882942,-117.24781198745472,f,t,33750.0
4024737,Carmel Valley,Private room,85.0,2,1.0,1.0,83,26,4.96,32.94135,-117.224,f,f,0.0
4025768,University City,Private room,222.0,2,0.0,0.0,365,0,,32.86959,-117.22268,f,f,0.0
4030387,La Jolla,Entire home/apt,285.0,4,0.0,2.0,334,196,4.87,32.85425341594573,-117.25757789611816,f,t,41040.0
4037397,La Jolla,Entire home/apt,300.0,6,2.0,3.0,335,146,4.88,32.82824,-117.28047,f,f,14400.0
4038881,Gaslamp Quarter,Entire home/apt,143.0,3,1.0,1.0,365,1,5.0,32.70861,-117.16021,f,f,0.0
4058301,Normal Heights,Private room,175.0,1,1.0,1.0,365,12,4.92,32.75976,-117.11556,f,f,0.0
4112462,West University Heights,Private room,53.0,1,1.0,3.0,328,9,4.78,32.75594,-117.14047,f,f,318.0
4172114,Normal Heights,Entire home/apt,88.0,2,1.0,1.0,95,698,4.85,32.7614,-117.11293,f,t,22440.0
4174379,North Hills,Entire home/apt,128.0,4,2.0,2.0,227,422,4.91,32.74144,-117.12295,f,t,27648.0
4204480,North Hills,Entire home/apt,116.0,2,1.0,1.0,89,29,4.93,32.74527,-117.14634,f,t,3480.0
4219104,West University Heights,Private room,65.0,2,1.0,1.0,53,5,3.6,32.75749,-117.13947,f,f,0.0
4227110,Mission Bay,Entire home/apt,106.0,16,4.0,13.0,362,274,4.56,32.79372,-117.23447,f,f,636.0
4234318,Mission Bay,Entire home/apt,500.0,12,4.0,8.0,321,293,4.73,32.77685,-117.25248,f,f,45000.0
4254652,La Jolla,Entire home/apt,375.0,6,2.0,3.0,254,138,4.86,32.8299,-117.28017,f,f,27000.0
4255372,North Hills,Entire home/apt,112.0,2,1.0,1.0,137,50,4.9,32.7511,-117.12744,f,t,28560.0
4256683,La Jolla,Entire home/apt,230.0,3,0.0,1.0,336,278,4.86,32.82797,-117.28027,f,f,24840.0
4271026,Pacific Beach,Entire home/apt,247.0,6,3.0,3.0,26,52,4.92,32.79593,-117.24536,f,f,8892.0
4287705,East Village,Entire home/apt,80.0,2,1.0,2.0,335,24,4.75,32.71198,-117.15797,f,t,0.0
4305303,Balboa Park,Entire home/apt,100.0,2,1.0,2.0,355,68,4.96,32.72465,-117.13312,f,t,21600.0
4341122,Balboa Park,Entire home/apt,102.0,3,1.0,2.0,332,133,4.84,32.72756,-117.13074,f,t,26010.0
4393392,Mission Bay,Entire home/apt,199.0,7,3.0,5.0,340,222,4.57,32.77777,-117.25279,t,f,26268.0
4412483,Bay Park,Private room,105.0,4,2.0,2.0,200,171,4.98,32.79975,-117.19716,f,t,9450.0
4421628,Southwest,Entire home/apt,84.0,2,1.0,2.0,92,80,4.89,32.605,-117.09298,f,t,15120.0
4438968,Loma Portal,Private room,104.0,2,1.0,1.0,361,546,4.86,32.74406,-117.22246,t,t,15600.0
4504426,Mission Bay,Entire home/apt,215.0,6,3.0,3.0,264,151,4.9,32.79325,-117.24239,f,,47730.0
4558846,Loma Portal,Entire home/apt,200.0,4,2.0,2.0,300,286,4.92,32.74919,-117.24132,f,f,24000.0
4564676,Mission Bay,Entire home/apt,420.0,8,3.0,3.0,309,243,4.88,32.77804,-117.25176,t,t,60480.0
4567108,La Jolla,Entire home/apt,250.0,4,2.0,2.0,278,16,4.94,32.83092049788282,-117.27858675061344,t,f,31000.0
4576460,West University Heights,Private room,129.0,2,1.0,1.0,71,127,5.0,32.75884,-117.15799,f,t,10836.0
4580677,North Hills,Entire home/apt,160.0,3,1.0,1.0,155,173,4.89,32.73818,-117.12917,f,t,40800.0
4585708,Ocean Beach,Entire home/apt,233.0,4,2.0,3.0,338,124,4.93,32.7395,-117.2501,t,t,13980.0
4592724,La Jolla,Private room,84.0,2,1.0,1.0,340,166,4.93,32.81085,-117.26117,f,f,0.0
4601701,Midtown,Entire home/apt,186.0,2,1.0,1.0,199,140,4.92,32.74295,-117.17659,f,f,1116.0
4602584,Encanto,Private room,95.0,5,1.0,2.0,196,436,4.9,32.73317,-117.05051,f,t,19380.0
4623080,Ocean Beach,Entire home/apt,102.0,2,1.0,1.0,60,58,4.84,32.75177,-117.24917,f,t,8568.0
4624282,Mission Bay,Entire home/apt,113.0,4,1.0,2.0,255,576,4.86,32.79272,-117.24168,f,t,25764.0
4625371,North Clairemont,Private room,55.0,2,1.0,1.0,328,458,4.72,32.83936,-117.20802,f,t,12870.0
4639208,Midtown,Entire home/apt,340.0,6,3.0,3.0,118,109,4.98,32.73691940307617,-117.16433715820312,f,t,53040.0
4652671,Grant Hill,Entire home/apt,137.0,4,2.0,2.0,280,171,4.95,32.70813,-117.14112,t,f,34524.0
4661851,Grant Hill,Entire home/apt,92.0,2,1.0,1.0,141,127,4.75,32.7108,-117.14393,f,t,5704.0
4720975,Pacific Beach,Entire home/apt,111.0,2,1.0,1.0,311,255,4.85,32.80727,-117.24281,f,f,15318.0
4726637,Bay Ho,Entire home/apt,87.0,1,0.0,1.0,0,35,4.83,32.81042,-117.21163,f,f,16182.0
4745141,Mission Bay,Entire home/apt,427.0,6,2.0,5.0,168,27,4.96,32.76628,-117.25073,f,f,10248.0
4796400,West University Heights,Entire home/apt,476.0,14,4.0,7.0,317,29,4.9,32.7547,-117.14981,f,t,8568.0
4821056,Mission Bay,Entire home/apt,224.0,3,0.0,2.0,332,129,4.71,32.77368,-117.25275,t,f,17472.0
4823752,Ocean Beach,Entire home/apt,338.0,6,3.0,3.0,299,436,4.92,32.73862,-117.25354,f,t,86190.0
4841072,Marina,Entire home/apt,298.0,5,2.0,2.0,145,238,4.84,32.7086,-117.16299,t,t,48276.0
4848200,East Village,Entire home/apt,138.0,2,1.0,1.0,362,44,4.75,32.71673,-117.1531,f,f,0.0
4849873,Normal Heights,Entire home/apt,121.0,3,1.0,2.0,289,455,4.93,32.76643,-117.12452,f,t,30855.0
4863601,Memorial,Entire home/apt,168.0,4,1.0,1.0,332,270,4.64,32.70015,-117.13641,f,f,28224.0
4874770,Mission Bay,Entire home/apt,988.0,10,4.0,6.0,361,50,4.86,32.78695,-117.23874,f,f,0.0
4880628,East Village,Private room,175.0,2,1.0,1.0,365,0,,32.70878,-117.15636,f,f,0.0
4951086,Loma Portal,Entire home/apt,96.0,3,1.0,1.0,347,437,4.63,32.74826,-117.24437,f,f,13248.0
4951262,Mission Bay,Entire home/apt,122.0,4,1.0,2.0,347,593,4.83,32.780744,-117.252187,f,t,26352.0
4986250,North Hills,Entire home/apt,133.0,2,0.0,1.0,237,715,4.96,32.75167,-117.14029,f,t,33915.0
4995256,Grant Hill,Entire home/apt,90.0,2,1.0,1.0,30,91,4.76,32.71151,-117.1425,f,t,5580.0
4997312,Normal Heights,Entire home/apt,100.0,3,1.0,1.0,282,102,4.67,32.75829,-117.12219,f,f,0.0
5006040,North Hills,Private room,85.0,1,1.0,1.0,87,100,4.86,32.74901,-117.12503,f,t,5270.0
5014151,Pacific Beach,Entire home/apt,282.0,3,2.0,2.0,78,26,5.0,32.79615,-117.24751,f,f,23688.0
5022765,North Clairemont,Private room,49.0,2,1.0,1.0,319,458,4.69,32.84136,-117.20734,f,t,8526.0
5037556,Mission Bay,Entire home/apt,287.0,5,2.0,3.0,241,114,4.92,32.76728,-117.25143,f,t,32718.0
5041842,Midtown,Entire home/apt,313.0,5,2.0,2.0,345,249,4.95,32.74521,-117.15334,t,t,54462.0
5048035,Bay Park,Private room,160.0,2,1.0,1.0,365,14,5.0,32.78881,-117.19882,t,f,0.0
5056676,Ocean Beach,Entire home/apt,103.0,4,1.0,1.0,314,512,4.71,32.74843,-117.2461,f,f,15450.0
5067573,Carmel Valley,Entire home/apt,295.0,8,2.0,4.0,328,253,4.69,32.92609,-117.23145,t,t,42480.0
5086710,Pacific Beach,Entire home/apt,150.0,2,1.0,1.0,88,19,4.95,32.80904,-117.22299,f,t,18600.0
5164484,Loma Portal,Entire home/apt,463.0,10,4.0,5.0,306,90,4.94,32.74088,-117.24461,f,t,25928.0
5172596,Mission Bay,Entire home/apt,72.0,6,2.0,4.0,302,176,4.43,32.78181,-117.25365,t,f,13392.0
5231680,North Clairemont,Private room,77.0,2,1.0,1.0,298,395,4.73,32.84153,-117.20744,f,t,8778.0
5268227,Bario Logan,Entire home/apt,119.0,2,1.0,1.0,153,369,4.86,32.695960998535156,-117.13761901855467,f,t,30345.0
5280149,Mission Bay,Entire home/apt,115.0,4,1.0,2.0,308,298,4.71,32.76058,-117.24769,f,t,29325.0
5305806,North Hills,Entire home/apt,160.0,3,2.0,1.0,342,0,,32.74124,-117.1253,f,f,0.0
5334268,Bay Park,Private room,77.0,2,1.0,1.0,343,76,4.99,32.79369,-117.20442,f,t,4620.0
5335425,North Hills,Entire home/apt,123.0,3,1.0,1.0,178,129,4.9,32.744,-117.12757,f,t,31365.0
5340296,Pacific Beach,Entire home/apt,217.0,3,1.0,1.0,345,230,4.92,32.81117,-117.2285,f,t,13020.0
5347574,Oak Park,Private room,50.0,1,1.0,1.0,83,15,5.0,32.7437423,-117.0649045,f,f,900.0
5354901,La Jolla,Entire home/apt,1273.0,13,5.0,6.0,236,63,4.89,32.8576,-117.25558,t,t,45828.0
5380942,Bay Park,Private room,77.0,2,1.0,1.0,279,149,4.97,32.79435,-117.20473,f,t,18018.0
5395163,La Jolla Village,Entire home/apt,185.0,2,1.0,1.0,101,47,4.74,32.86057,-117.23478,f,t,47175.0
5397075,Pacific Beach,Entire home/apt,91.0,3,1.0,2.0,244,691,4.64,32.79649,-117.23533,f,t,23205.0
5402083,Midtown,Private room,55.0,2,1.0,1.0,330,739,4.87,32.74148,-117.17432,f,t,14025.0
5402860,Balboa Park,Entire home/apt,211.0,5,2.0,2.0,360,125,4.67,32.72921,-117.13022,t,f,7596.0
5428840,Midtown,Entire home/apt,203.0,6,3.0,3.0,326,161,4.79,32.74615,-117.16775,f,t,25578.0
5446027,Mission Bay,Entire home/apt,618.0,16,6.0,11.0,273,6,4.5,32.76057,-117.24741,f,t,0.0
5447103,La Jolla,Private room,198.0,2,1.0,1.0,240,452,4.98,32.83956,-117.26567,t,t,35640.0
5475645,Balboa Park,Entire home/apt,195.0,2,1.0,1.0,365,0,,32.7185,-117.13608,f,f,0.0
5480096,Mission Bay,Entire home/apt,150.0,3,1.0,2.0,324,239,4.64,32.78693,-117.25378,t,f,18000.0
5480764,East Village,Private room,90.0,2,1.0,1.0,267,232,4.5,32.71207,-117.15723,t,f,6480.0
5482404,College Area,Entire home/apt,130.0,2,1.0,1.0,207,144,4.76,32.75996,-117.07697,f,f,8060.0
5525476,Carmel Valley,Private room,97.0,1,1.0,2.0,240,9,5.0,32.94371,-117.23339,f,f,12028.0
5536125,La Jolla,Entire home/apt,187.0,2,1.0,1.0,176,267,4.82,32.83286,-117.28066,f,t,31416.0
5571807,La Jolla,Entire home/apt,494.0,7,3.0,5.0,350,102,4.8,32.81696,-117.2699,t,f,55328.0
5577085,Pacific Beach,Entire home/apt,544.0,6,3.0,3.0,273,20,5.0,32.793,-117.24564,f,f,0.0
5632809,Bay Ho,Private room,79.0,1,1.0,1.0,177,9,4.89,32.81145,-117.20863,f,f,0.0
5681294,Pacific Beach,Entire home/apt,200.0,4,2.0,2.0,61,88,4.94,32.80261,-117.25602,f,t,51000.0
5694066,Bay Park,Entire home/apt,171.0,4,1.0,2.0,239,68,4.99,32.782,-117.18747,f,t,0.0
5696509,Carmel Valley,Private room,43.0,1,1.0,1.0,328,32,4.97,32.94625,-117.21849,f,f,0.0
5696748,Carmel Valley,Private room,39.0,2,1.0,1.0,52,35,4.83,32.94646,-117.21803,f,f,0.0
5730977,Scripps Ranch,Private room,73.0,2,1.0,1.0,350,206,4.95,32.89998,-117.10532,f,t,17958.0
5750685,North Hills,Entire home/apt,197.0,4,2.0,2.0,248,600,4.9,32.75388,-117.13599,f,t,43734.0
5751783,Clairemont Mesa,Private room,82.0,2,1.0,1.0,89,61,4.9,32.8051,-117.16421,f,t,0.0
5782655,Mission Bay,Entire home/apt,418.0,9,3.0,7.0,300,210,4.94,32.78274,-117.25113,f,t,45144.0
5812722,Loma Portal,Private room,104.0,2,1.0,1.0,335,554,4.87,32.75052,-117.24004,f,t,26520.0
5862910,Midtown,Private room,54.0,2,1.0,1.0,318,844,4.87,32.74148,-117.17432,f,t,13770.0
5884420,Ocean Beach,Entire home/apt,266.0,4,2.0,3.0,325,76,4.89,32.73812,-117.2498,t,t,11172.0
5939370,Park West,Entire home/apt,190.0,4,2.0,2.0,298,467,4.95,32.72733,-117.16317,f,t,48450.0
5945267,North Hills,Entire home/apt,181.0,4,2.0,2.0,295,8,5.0,32.74856,-117.13092,f,f,0.0
5954430,Pacific Beach,Entire home/apt,760.0,6,3.0,3.0,51,98,4.9,32.80099,-117.25904,f,t,76000.0
6019194,La Jolla,Entire home/apt,180.0,4,2.0,3.0,268,5,5.0,32.85429,-117.25567,f,f,0.0
6031496,Normal Heights,Private room,125.0,1,1.0,1.0,363,8,4.63,32.76007,-117.11557,f,f,0.0
6045875,East Village,Entire home/apt,302.0,5,2.0,2.0,330,18,4.94,32.70956,-117.15458,f,t,56172.0
6065743,Roseville,Entire home/apt,192.0,2,1.0,1.0,108,218,4.92,32.72648,-117.23536,f,t,9216.0
6078653,Mission Bay,Entire home/apt,457.0,8,3.0,7.0,364,0,,32.78416,-117.2532,f,f,0.0
6133424,La Jolla,Entire home/apt,458.0,6,3.0,3.0,290,122,4.89,32.81313,-117.25269,f,t,27480.0
6133794,Ocean Beach,Entire home/apt,313.0,5,3.0,3.0,63,286,4.92,32.74208,-117.25226,f,t,52584.0
6183596,Midtown,Private room,64.0,2,1.0,2.0,329,800,4.84,32.74148,-117.17432,f,t,16320.0
6187081,Clairemont Mesa,Entire home/apt,137.0,3,1.0,2.0,89,67,4.87,32.80626,-117.16507,f,t,0.0
6198037,Balboa Park,Entire home/apt,215.0,6,3.0,3.0,259,294,4.69,32.71837,-117.13544,t,t,37410.0
6207741,La Jolla,Entire home/apt,188.0,4,1.0,1.0,354,375,4.81,32.83009,-117.27833,f,t,33840.0
6225410,Mission Bay,Entire home/apt,201.0,8,2.0,4.0,188,18,4.39,32.78052,-117.25318,f,f,3618.0
6233008,Mission Bay,Entire home/apt,379.0,6,2.0,2.0,297,1,5.0,32.77327,-117.24983,t,f,2274.0
6250045,North Hills,Entire home/apt,300.0,2,1.0,1.0,364,340,4.93,32.73958,-117.13229,f,f,0.0
6255485,Pacific Beach,Entire home/apt,171.0,6,2.0,3.0,0,316,4.8,32.79872,-117.2313,f,f,0.0
6259515,Mission Bay,Entire home/apt,111.0,3,1.0,2.0,277,377,4.83,32.78946,-117.23521,t,t,24642.0
6259606,Bay Park,Entire home/apt,453.0,6,3.0,3.0,31,39,4.87,32.79461,-117.20095,f,f,0.0
6276379,Roseville,Entire home/apt,641.0,10,4.0,7.0,298,41,4.88,32.73039,-117.23127,f,f,15384.0
6279041,Mira Mesa,Private room,92.0,2,1.0,1.0,365,23,4.96,32.93539,-117.13339,f,f,1840.0
6283858,North Hills,Entire home/apt,105.0,2,0.0,1.0,267,51,4.92,32.74872673073071,-117.14492920053527,f,t,26040.0
6291366,Pacific Beach,Entire home/apt,193.0,3,0.0,4.0,151,200,4.96,32.80421,-117.24799,t,t,18528.0
6297376,East Village,Entire home/apt,210.0,3,0.0,2.0,59,14,4.64,32.71914,-117.15409,f,t,0.0
6297581,East Village,Entire home/apt,253.0,4,1.0,2.0,48,3,4.67,32.71914,-117.15409,f,t,0.0
6315136,Loma Portal,Entire home/apt,804.0,14,5.0,5.0,18,51,4.9,32.74052,-117.24358,f,t,38592.0
6325180,Pacific Beach,Entire home/apt,343.0,7,3.0,4.0,115,315,4.79,32.80758,-117.25709,t,t,57624.0
6358412,Grant Hill,Entire home/apt,79.0,2,1.0,1.0,1,808,4.91,32.71022,-117.14069,f,t,20145.0
6361851,Torrey Pines,Private room,99.0,2,1.0,1.0,63,63,4.84,32.87316,-117.2454,t,t,5940.0
6362643,Pacific Beach,Entire home/apt,151.0,2,0.0,1.0,349,182,4.86,32.7943,-117.24269,f,t,12684.0
6362729,Mission Bay,Entire home/apt,551.0,8,3.0,5.0,71,107,4.79,32.77313,-117.25108,t,t,16530.0
6364563,Mission Bay,Entire home/apt,447.0,13,3.0,8.0,325,289,4.74,32.78492,-117.2521,f,t,80460.0
6365464,Mission Bay,Entire home/apt,736.0,16,6.0,16.0,290,12,4.58,32.78494,-117.25214,f,t,4416.0
6378414,Mission Bay,Entire home/apt,277.0,9,3.0,4.0,287,256,4.91,32.78639,-117.2543,f,t,39888.0
6400759,North City,Private room,114.0,2,1.0,2.0,252,12,5.0,32.98259,-117.25413,f,t,0.0
6415740,Ocean Beach,Entire home/apt,402.0,5,3.0,3.0,7,195,4.88,32.75005,-117.25113,f,t,41004.0
6425559,North Hills,Entire home/apt,243.0,4,2.0,3.0,201,77,5.0,32.74078,-117.12479,t,t,61965.0
6454514,North Hills,Entire home/apt,59.0,1,0.0,1.0,264,306,4.77,32.7437,-117.1196,f,,14632.0
6457714,North Hills,Entire home/apt,145.0,4,2.0,2.0,268,102,4.96,32.74517,-117.12714,f,f,0.0
6478435,Pacific Beach,Private room,73.0,2,1.0,1.0,231,83,4.76,32.80202,-117.23064,f,f,3504.0
6491605,La Jolla,Entire home/apt,429.0,4,2.0,2.0,170,155,4.91,32.83084,-117.28017,f,t,48048.0
6492760,Mission Bay,Entire home/apt,542.0,8,3.0,6.0,241,58,4.98,32.78791,-117.25396,f,t,60704.0
6493489,Pacific Beach,Entire home/apt,282.0,5,2.0,2.0,229,180,4.81,32.7938,-117.24433,f,f,10152.0
6516151,Pacific Beach,Entire home/apt,198.0,6,2.0,2.0,254,341,4.43,32.80208,-117.25818,t,f,38016.0
6516402,Pacific Beach,Entire home/apt,220.0,5,2.0,2.0,245,368,4.52,32.80337,-117.25748,t,f,55440.0
6516452,Pacific Beach,Entire home/apt,167.0,5,2.0,2.0,55,359,4.47,32.8018,-117.25662,t,f,34068.0
6516536,Pacific Beach,Entire home/apt,143.0,4,1.0,1.0,162,327,4.6,32.80152,-117.25782,t,f,25740.0
6529007,Ocean Beach,Entire home/apt,156.0,4,1.0,2.0,352,308,4.71,32.75285,-117.24658,f,,16848.0
6529502,Ocean Beach,Entire home/apt,142.0,4,1.0,2.0,276,274,4.68,32.75053,-117.24712,t,t,24708.0
6538260,La Jolla,Entire home/apt,421.0,4,2.0,3.0,176,207,4.93,32.8301,-117.27945,f,t,77464.0
6542824,Little Italy,Entire home/apt,217.0,4,2.0,2.0,296,699,4.9,32.72401,-117.16888,f,t,55335.0
6588780,Balboa Park,Private room,48.0,1,1.0,1.0,172,11,4.82,32.71508,-117.13017,f,t,11904.0
6588843,Balboa Park,Private room,48.0,1,1.0,1.0,172,81,4.89,32.71586,-117.13164,f,t,11904.0
6589004,Torrey Pines,Private room,120.0,2,1.0,1.0,77,94,4.78,32.874114990234375,-117.24461364746094,t,t,7200.0
6598270,Midtown,Private room,120.0,2,1.0,1.0,364,16,4.56,32.74012,-117.17722,f,f,0.0
6629103,Balboa Park,Entire home/apt,110.0,2,0.0,1.0,309,418,4.74,32.71663,-117.136,f,f,28050.0
6643674,La Jolla,Entire home/apt,975.0,9,5.0,5.0,299,1,5.0,32.817753,-117.25679,f,f,0.0
6646955,Little Italy,Entire home/apt,152.0,2,1.0,2.0,236,813,4.76,32.72461,-117.16801,f,t,38760.0
6693775,Jomacha-Lomita,Private room,50.0,1,1.0,1.0,365,161,4.19,32.71694,-117.03476,f,f,0.0
